public_unit_id,public_terminal_id,vehicle_id,sensor_group,sensor_id,sensor_name,sensor_type,output_mode,source_file
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.9.36848.0,Сигнал тревоги,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,60.0.33043.3,CAN - 3 (Dimmer state) Ближний свет фар,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,62.0.33044.4,CAN - 4 (Seat belt state) Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,65.0.32977.1,Вскрытие корпуса - 1 (Open additional case) Вскрытие крышки разъемов,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.10.36848.0,Разрыв массы,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.11.36848.0,Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.12.36848.0,Генератор,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.13.36848.0,Флаг наличия аккумулятора,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,discreteSensors,39.14.36848.0,Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,navigationSensors,__nav.speedKmH,Скорость,SpeedKmh,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,navigationSensors,__nav.altitudeM,Высота,AnalogSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,navigationSensors,__nav.satellitesCount,Количество спутников,SatellitesCount,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,navigationSensors,__nav.hardwareValidation,Корректность навигационных данных,DiscreteSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
0c7c5480-d46b-41c9-b7a6-15153fe46df7,53321c8c-60a0-4512-8a9a-358a6ab3821e,Y982OO-799,navigationSensors,__nav.navigationSystemType,Тип используемой навигационной системы,DiscreteSensor,,datasets/raw/bo_sensors_catalog_53321c8c-60a0-4512-8a9a-358a6ab3821e.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,142.0.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (HDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,142.1.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (VDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,142.2.32960.0,Навигация - 0 (Navigation) Расширенный пакет навигации (PDOP),AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,10.0.33040.0,Температура (Temperature) Температура,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,6.0.32768.0,Порт 0 (Fuel Level) Уровень топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,6.0.32928.0,CAN - 0 (Fuel Level) Уровень топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,73.0.32976.0,Основное питание - 0 (Supply voltage) Напряжение питания,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,72.0.32992.0,Резервное питание (Аccumulator voltage) Напряжение аккумулятора,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,30.0.32930.2,CAN - 2 (Total run) Общий пробег,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,52.0.32864.0,Порт 6 - 0 (Accel/Brake) Разгон/Торможение,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,9.0.32929.1,CAN - 1 (Engine Speed) Обороты двигателя,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,10.0.32934.6,CAN - 6 (Temperature) Температура,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,analogSensors,67.0.32865.1,Порт 6 - 1 (Accel to side) Боковое ускорение влево / вправо,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.spd.0,Скорость 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.ign.0,Работа двигателя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.lna.0,Линейное ускорения 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.fls.0,Уровень топлива 1,FuelLevel,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.ats.0,Боковое ускорение 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.dbm.0,Ближний свет 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.sha.0,Резкое ускорение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.shb.0,Резкое торможение 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.sht.0,Резкий поворот 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.blt.0,Ремень водителя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,logicalSensors,__lgc.vod.1,Показания одометра 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,62.0.32932.4,CAN - 4 (Seat belt state) Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,11.0.33024.0,Акселерометр - 0 (Moving State) Состояние движения,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.0.36848.0,Резервное питание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.1.36848.0,Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.2.36848.0,Вибрация,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.3.36848.0,Движение,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.4.36848.0,Наличие актуального времени (скорректировано по GPS),DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.5.36848.0,Работа в роуминге,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.6.36848.0,Работа двигателя,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.7.36848.0,Терминал находится в режиме пониженного энергопотребления,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.8.36848.0,Терминал находится в режиме PowerDown,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.9.36848.0,Сигнал тревоги,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.10.36848.0,Разрыв массы,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.11.36848.0,Ремень безопасности,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.12.36848.0,Генератор,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.13.36848.0,Флаг наличия аккумулятора,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,39.14.36848.0,Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,21.0.32800.0,Порт 2 (Ignition) Зажигание,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,19.0.33008.0,Вскрытие корпуса - 0 (Open case) Вскрытие корпуса,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,33.0.36849.1,Режим питания,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,60.0.32931.3,CAN - 3 (Dimmer state) Ближний свет фар,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,discreteSensors,143.0.32977.1,Основное питание - 1 (Generator operation sensor) Датчик работы генератора,DiscreteSensor,State,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,navigationSensors,__nav.navigationSystemType,Тип используемой навигационной системы,DiscreteSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,navigationSensors,__nav.satellitesCount,Количество спутников,SatellitesCount,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,navigationSensors,__nav.speedKmH,Скорость,SpeedKmh,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,navigationSensors,__nav.altitudeM,Высота,AnalogSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
15496638-f67f-4170-a300-6a965607ca02,6956df90-ba97-4c80-821b-d0656bc5570a,А 230 КУ/550 RUS,navigationSensors,__nav.hardwareValidation,Корректность навигационных данных,DiscreteSensor,,datasets/raw/bo_sensors_catalog_6956df90-ba97-4c80-821b-d0656bc5570a.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,7.0,Уровень GSM,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,13.0,Скорость,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,15.0,Текущий пробег,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,19.0,Напряжение на основном и резервном источнике питания 1,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,20.0,Напряжение на основном и резервном источнике питания 2,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,21.0,Напряжение на аналоговых входах (Ain) 1,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,22.0,Напряжение на аналоговых входах (Ain) 2,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,23.0,Напряжение на аналоговых входах (Ain) 3,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,37.0,"Моточасы, подсчитанные во время срабатывания датчика работы генератора",AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,45.0,Температура с цифрового датчика (в градусах Цельсия) 1,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,46.0,Температура с цифрового датчика (в градусах Цельсия) 2,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,53.0,CAN Уровень топлива в баке,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,54.0,CAN Полный расход топлива,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,55.0,CAN Обороты двигателя,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,56.0,CAN Температура охлаждающей жидкости (двигателя),AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,57.0,CAN Полный пробег ТС,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,67.0,CAN Полное время работы двигателя,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,69.0,CAN Скорость ТС,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,109.0,[EcoDriving] Максимальное значение углового ускорения за период,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,109.1,[EcoDriving] Максимальное значение ускорения/торможения за период,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,65.0,CAN Нагрузка на двигатель,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,68.0,CAN Расстояние до ТО.,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,206.0,Пользовательские моточасы 2 (работа без нагрузки).,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,143.0,[EcoDriving] Максимальное значение вертикального ускорения за период,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,71.0,HDOP,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),analogSensors,71.1,PDOP,AnalogSensor,,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),logicalSensors,__lgc.ign.0,Работа двигателя 1,BaseDiscrete,State,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
203f2a64-e628-4b54-aa08-724b9a55702a,8c06205a-93a8-4e95-a11a-7f31f4f84d6e,С725АТ159(ТМ),logicalSensors,__lgc.spd.0,Скорость 1,BaseAnalog,State,datasets/raw/bo_sensors_catalog_8c06205a-93a8-4e95-a11a-7f31f4f84d6e.json
