public_unit_id,vehicle_id,date,period_index,period_type,period_duration,track_points,total_parking_duration,total_movement_duration,total_mileage_km,movement_mileage_km,movement_distance_navigation_km,break_distance_navigation_km,distance_odometer_km,source_file
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,4,1,00:18:21,138,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,5,2,01:46:04,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,6,1,00:09:54,10,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,7,2,00:10:06,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,8,1,00:10:00,6,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,9,2,00:15:00,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,10,3,00:26:46,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,11,1,00:04:35,20,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
15496638-f67f-4170-a300-6a965607ca02,А 230 КУ/550 RUS,2026-05-10,12,2,00:08:39,2,19:02:35,00:56:25,71.2712685381378,53.713971924957846,53.713971924957846,17.354495352190845,15.999985599995853,datasets/raw/bo_tracks_by_unit_day_15496638_2026-05-10.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,1,3,03:30:48,1,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,2,1,02:59:27,567,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,3,3,00:32:18,2,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,4,1,02:12:57,605,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,5,3,00:50:58,2,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,6,1,00:15:25,12,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,7,3,00:20:46,2,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,8,1,01:17:38,379,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,9,3,00:34:26,2,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,10,1,03:51:32,689,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,11,3,00:41:20,2,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,12,1,00:34:19,296,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-04,13,3,06:18:06,1,00:00:00,11:11:18,1688.53340197992,881.4968120282521,881.4968120282521,807.0365899516678,913.75,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-04.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,1,3,04:04:29,1,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,2,1,05:29:17,1145,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,3,2,00:12:32,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,4,1,00:08:44,19,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
