alarm_id,dataset_vehicle_code,unit_id,unit_name,unit_state_number,event_type,event_begin_utc,event_end_utc,total_parking_duration,total_movement_duration,total_mileage_km,movement_mileage_km,movement_distance_navigation_km,break_distance_navigation_km,distance_odometer_km,track_period_count,track_point_count,max_speed_point_count,raw_track_path
ea559499-85da-46f3-8990-f9bd43ee96ac,M083OU124,bca5ea4c-f033-4a80-8b74-d1789e8c9e58,М083ОУ124,М083ОУ124,Distraction,2026-05-14T19:18:07Z,2026-05-14T19:18:21Z,00:05:07,00:18:52,4.82301229763287,4.777834980845398,4.777834980845398,0.0016967093136695212,0.0,4,111,1,datasets/raw/video_events/tracks/ea559499-85da-46f3-8990-f9bd43ee96ac.json
ee809241-e908-4c1a-ac5d-58f6b1da36be,R680MA196,bb719c43-44be-4e41-95cf-6d19d3121df7,Р680МА196,Р680МА196,DangerousDistance,2026-05-14T22:08:34Z,2026-05-14T22:08:44Z,00:00:00,00:30:10,39.3665654923058,39.366565492305824,39.366565492305824,0.0,0.0,1,126,1,datasets/raw/video_events/tracks/ee809241-e908-4c1a-ac5d-58f6b1da36be.json
fa338699-3b21-4a41-a384-4b0fdf7f23d0,R680MA196,bb719c43-44be-4e41-95cf-6d19d3121df7,Р680МА196,Р680МА196,Sabotage,2026-05-14T22:18:43Z,2026-05-14T22:22:33Z,00:04:14,00:29:36,25.5302977229288,25.527712852463196,25.527712852463196,0.0,0.0,2,88,1,datasets/raw/video_events/tracks/fa338699-3b21-4a41-a384-4b0fdf7f23d0.json
c9d92123-62f0-4237-9150-a57624b10b93,S643UR799,1fe8e814-eb91-4075-a32f-dd598e206834,С643УР799,С643УР799,Smoking,2026-05-18T23:59:41Z,2026-05-18T23:59:55Z,00:06:03,00:24:11,16.8864017040746,16.878170073480106,16.878170073480106,0.0,0.0,2,98,1,datasets/raw/video_events/tracks/c9d92123-62f0-4237-9150-a57624b10b93.json
2da126f5-3f48-43ba-b2cd-9307ea09d400,S643UR799,1fe8e814-eb91-4075-a32f-dd598e206834,С643УР799,С643УР799,Smoking,2026-05-18T23:58:32Z,2026-05-18T23:58:48Z,00:04:56,00:25:20,17.487020625363,17.48030833154482,17.48030833154482,0.0,0.0,2,106,1,datasets/raw/video_events/tracks/2da126f5-3f48-43ba-b2cd-9307ea09d400.json
faa082b1-d234-4c17-b12f-95e16335b1cf,K776VS977,39595e1f-9bfe-4e28-8c2e-a5e20eb386ef,К776ВС977,К776ВС977,Smoking,2026-05-18T23:57:05Z,2026-05-18T23:57:17Z,00:00:00,00:00:00,0.0,0.0,0.0,0.0,,0,0,0,datasets/raw/video_events/tracks/faa082b1-d234-4c17-b12f-95e16335b1cf.json
f7e5afe2-5257-4edf-86cc-2c5648c84e5b,M078OO154,76c6242c-3ba9-487f-943b-4a678a3a4ef3,М078ОО154,М078ОО154,Drowsiness,2026-05-18T23:56:21Z,2026-05-18T23:56:26Z,00:00:00,00:30:05,30.8787856062433,30.878785606243262,30.878785606243262,0.0,0.0,1,114,1,datasets/raw/video_events/tracks/f7e5afe2-5257-4edf-86cc-2c5648c84e5b.json
d7765ece-003f-438d-b049-85351219180a,K776VS977,39595e1f-9bfe-4e28-8c2e-a5e20eb386ef,К776ВС977,К776ВС977,Smoking,2026-05-18T23:56:00Z,2026-05-18T23:56:16Z,00:00:00,00:00:00,0.0,0.0,0.0,0.0,,0,0,0,datasets/raw/video_events/tracks/d7765ece-003f-438d-b049-85351219180a.json
16d48e1f-1d6f-41c7-9ed5-0a87713f329c,U522HE178,5531e93d-b865-46d4-aae9-a07bfb4eea36,У522ХЕ178,У522ХЕ178,Drowsiness,2026-05-18T23:54:04Z,2026-05-18T23:54:21Z,00:00:00,00:00:00,0.0,0.0,0.0,0.0,,0,0,0,datasets/raw/video_events/tracks/16d48e1f-1d6f-41c7-9ed5-0a87713f329c.json
5546a06a-ab16-459d-82ba-70425646833d,V224BB125,35465f3f-e01b-4f1b-a750-39a40af5bdff,В224ВВ125,В224ВВ125,Smoking,2026-05-18T23:44:21Z,2026-05-18T23:57:31Z,00:12:30,00:30:40,10.3547906668337,10.354790666833706,10.354790666833706,0.0,0.0,3,188,2,datasets/raw/video_events/tracks/5546a06a-ab16-459d-82ba-70425646833d.json
bde0d4a2-7c10-423d-84de-60004aa50424,S643UR799,1fe8e814-eb91-4075-a32f-dd598e206834,С643УР799,С643УР799,Smoking,2026-05-18T23:43:46Z,2026-05-18T23:44:00Z,00:00:00,00:30:14,27.4348187420521,27.43481874205209,27.43481874205209,0.0,0.0,1,130,1,datasets/raw/video_events/tracks/bde0d4a2-7c10-423d-84de-60004aa50424.json
511a8d67-242b-4b5f-9d21-e059645a2413,V844UV186,1e4f2eac-1ab9-4a6b-ae2f-404c34806902,В844УВ186,В844УВ186,Drowsiness,2026-05-18T23:30:57Z,2026-05-18T23:31:07Z,00:04:54,00:25:16,13.7552725593051,13.743540273961404,13.743540273961404,0.0,0.0,2,136,1,datasets/raw/video_events/tracks/511a8d67-242b-4b5f-9d21-e059645a2413.json
725866bd-9c81-45ec-a06f-bdf08df3a79d,K279HM154,2d9e6091-b3d5-49f6-ad23-21e0101909fa,К279ХМ154,К279ХМ154,Drowsiness,2026-05-18T21:41:57Z,2026-05-18T21:42:02Z,00:13:52,00:16:13,19.0547298410836,19.054396331467554,19.054396331467554,0.0,0.0,2,51,1,datasets/raw/video_events/tracks/725866bd-9c81-45ec-a06f-bdf08df3a79d.json
e61bb6ff-ea0b-49ae-a11d-27b58519b9e9,K279HM154,2d9e6091-b3d5-49f6-ad23-21e0101909fa,К279ХМ154,К279ХМ154,Drowsiness,2026-05-18T21:40:42Z,2026-05-18T21:40:47Z,00:12:37,00:17:28,20.5233641586548,20.5231319171408,20.5231319171408,0.0,0.0,2,52,1,datasets/raw/video_events/tracks/e61bb6ff-ea0b-49ae-a11d-27b58519b9e9.json
dc1f8142-055c-4e4f-84e9-56020c16a753,M477YM790,b5f05f9a-b7b9-442c-bccf-a86469c499f1,M477YM790,M477YM790,Drowsiness,2026-05-18T21:30:55Z,2026-05-18T21:31:04Z,00:07:10,00:22:59,9.7559967665448,9.707363612253934,9.707363612253934,0.0,0.0,2,83,1,datasets/raw/video_events/tracks/dc1f8142-055c-4e4f-84e9-56020c16a753.json
9fe2f146-bc90-4ebf-a7e2-e61ebb951caa,U444UA54,c258e249-b00d-491b-bac2-26b0e273193b,У444УА54,У444УА54,Drowsiness,2026-05-18T21:25:38Z,2026-05-18T21:25:43Z,00:10:44,00:19:21,24.2641332855186,24.241648939441987,24.241648939441987,0.0,0.0,2,115,1,datasets/raw/video_events/tracks/9fe2f146-bc90-4ebf-a7e2-e61ebb951caa.json
d2379587-3189-4903-916e-8352459c03f1,K524VR977,ca66539e-c0ae-4471-9f38-b9152eb5f5e6,К524ВР977,К524ВР977,Smoking,2026-05-18T21:46:16Z,2026-05-18T21:46:27Z,00:09:35,00:07:17,3.78895430754013,3.520182309226404,3.520182309226404,0.2639343731081104,0.0,3,44,1,datasets/raw/video_events/tracks/d2379587-3189-4903-916e-8352459c03f1.json
f0d04637-7cb1-43f4-a861-9096b78f9a5a,K524VR977,ca66539e-c0ae-4471-9f38-b9152eb5f5e6,К524ВР977,К524ВР977,Smoking,2026-05-18T21:45:54Z,2026-05-18T21:46:12Z,00:09:20,00:07:17,3.79609538798139,3.520182309226404,3.520182309226404,0.27120165246778305,0.0,3,44,1,datasets/raw/video_events/tracks/f0d04637-7cb1-43f4-a861-9096b78f9a5a.json
bf9206f7-2c08-463c-98b4-53063acd50bd,K524VR977,ca66539e-c0ae-4471-9f38-b9152eb5f5e6,К524ВР977,К524ВР977,Smoking,2026-05-18T21:45:15Z,2026-05-18T21:45:49Z,00:08:57,00:07:17,3.80878478729259,3.520182309226404,3.520182309226404,0.2840845567872027,0.0,3,44,1,datasets/raw/video_events/tracks/bf9206f7-2c08-463c-98b4-53063acd50bd.json
3059d92e-c668-4c58-b3dd-3326e1cd6a45,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T22:00:39Z,2026-05-18T22:00:46Z,00:00:00,00:30:07,32.851471380293,32.85147138029295,32.85147138029295,0.0,0.0,1,133,2,datasets/raw/video_events/tracks/3059d92e-c668-4c58-b3dd-3326e1cd6a45.json
46b542d1-1ba3-4997-9496-9f0859a9bc30,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T21:56:19Z,2026-05-18T21:56:26Z,00:03:43,00:26:24,29.4708407817063,29.469491268335673,29.469491268335673,0.0,0.0,2,117,2,datasets/raw/video_events/tracks/46b542d1-1ba3-4997-9496-9f0859a9bc30.json
0605028d-a8f9-4237-a9dd-c5d0b70d10cd,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T21:54:59Z,2026-05-18T21:55:06Z,00:05:03,00:25:04,28.0675476348111,28.065713991083328,28.065713991083328,0.0,0.0,2,111,2,datasets/raw/video_events/tracks/0605028d-a8f9-4237-a9dd-c5d0b70d10cd.json
122f8e75-9edf-4db8-839e-5de6b29bd45b,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T21:53:15Z,2026-05-18T21:53:22Z,00:06:47,00:23:20,26.2432665438473,26.240803530655278,26.240803530655278,0.0,0.0,2,104,2,datasets/raw/video_events/tracks/122f8e75-9edf-4db8-839e-5de6b29bd45b.json
661adc32-0b32-490b-836e-6b1f0da537cf,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T21:49:14Z,2026-05-18T21:49:21Z,00:10:48,00:19:19,22.0158459388256,22.011924482932592,22.011924482932592,0.0,0.0,2,87,2,datasets/raw/video_events/tracks/661adc32-0b32-490b-836e-6b1f0da537cf.json
6e0414ee-ac4c-4278-a129-afbc076aa99a,U126TK124,b93acd8d-6546-4571-8b58-dbbde1f4b3e0,У126ТК124,У126ТК124,Drowsiness,2026-05-18T21:46:26Z,2026-05-18T21:46:33Z,00:13:36,00:16:31,19.0689303303457,19.063992200702668,19.063992200702668,0.0,0.0,2,76,2,datasets/raw/video_events/tracks/6e0414ee-ac4c-4278-a129-afbc076aa99a.json
